86.80
67.80
85.97
48.41
61.75
90.62
115.79
67.27
74.13
83.08
66.33
76.39
56.58
66.86
87.91
110.40
88.13
70.86
95.40
68.81
74.78
49.61
74.53
99.13
110.45
89.80
70.64
82.48
71.75
78.29
46.02
75.07
93.67
112.19
90.39
69.80
87.05
70.03
75.29
49.87
77.56
94.65
113.51
87.87
72.45
89.40
71.47
77.35
48.17
76.56
93.55
114.45
87.24
73.22
87.35
72.32
77.15
53.44
75.06
95.53
115.30
88.54
73.26
87.96
71.93
78.38
49.38
76.41
95.32
114.65
88.91
74.18
86.96
72.25
78.87
49.07
76.06
95.47
114.62
89.20
74.00
87.05
72.12
78.57
49.25
75.95
95.30
114.65
89.21
74.35
